"","lon","lat","HUNDRED_BLOCK","count","address"
"2327",-122.8179257,49.155259,"14600 84TH AVE",18,"14600 84TH AVE Surrey"
"2328",-122.8179061,49.1627982,"14600 88TH AVE",18,"14600 88TH AVE Surrey"
"2329",-122.8177392,49.119173,"146TH ST / 64TH AVE",18,"146TH ST / 64TH AVE Surrey"
"2330",-122.8138122,49.0564819,"14700 30TH AVE",18,"14700 30TH AVE Surrey"
"2331",-122.8149878,49.1118138,"14700 60TH AVE",18,"14700 60TH AVE Surrey"
"2332",-122.8122517,49.1109174,"14800 59A AVE",18,"14800 59A AVE Surrey"
"2333",-122.8126097,49.1703294,"14800 FRASER HWY",18,"14800 FRASER HWY Surrey"
"2334",-122.8091,49.06593,"14900 35TH AVE",18,"14900 35TH AVE Surrey"
"2335",-122.8076873,49.1012476,"15000 54A AVE",18,"15000 54A AVE Surrey"
"2336",-122.8067738,49.1408424,"15000 76TH AVE",18,"15000 76TH AVE Surrey"
"2337",-122.8062898,49.2051972,"15000 PHEASANT DR",18,"15000 PHEASANT DR Surrey"
"2338",-122.8068922,49.157491,"15000 SPENSER DR",18,"15000 SPENSER DR Surrey"
"2339",-122.8042216,49.1590251,"15100 86TH AVE",18,"15100 86TH AVE Surrey"
"2340",-122.7990323,49.2049163,"15200 111A AVE",18,"15200 111A AVE Surrey"
"2341",-122.7998875,49.1563569,"15200 84A AVE",18,"15200 84A AVE Surrey"
"2342",-122.7985118,49.1766188,"15300 96TH AVE",18,"15300 96TH AVE Surrey"
"2343",-122.792799,49.1553114,"15500 84TH AVE",18,"15500 84TH AVE Surrey"
"2344",-122.7872042,49.0370295,"15700 BROOME RD",18,"15700 BROOME RD Surrey"
"2345",-122.7852461,49.1617568,"15800 87A AVE",18,"15800 87A AVE Surrey"
"2346",-122.7788521,49.153641,"16000 83RD AVE",18,"16000 83RD AVE Surrey"
"2347",-122.7806655,49.1576455,"16000 85TH AVE",18,"16000 85TH AVE Surrey"
"2348",-122.8324512,49.148166,"16100 80TH AVE",18,"16100 80TH AVE Surrey"
"2349",-122.7762306,49.1552305,"16100 84TH AVE",18,"16100 84TH AVE Surrey"
"2350",-122.773818,49.1733394,"16200 94TH AVE",18,"16200 94TH AVE Surrey"
"2351",-122.7708731,49.0477461,"16300 25TH AVE",18,"16300 25TH AVE Surrey"
"2352",-122.7681575,49.0455915,"16400 24TH AVE",18,"16400 24TH AVE Surrey"
"2353",-122.7678285,49.1529235,"16400 FRASER HWY",18,"16400 FRASER HWY Surrey"
"2354",-122.7650304,49.1165507,"16500 63RD AVE",18,"16500 63RD AVE Surrey"
"2355",-122.7614524,49.1585739,"16600 85B AVE",18,"16600 85B AVE Surrey"
"2356",-122.7598882,49.1178559,"16700 63B AVE",18,"16700 63B AVE Surrey"
"2357",-122.75681,49.074939,"168TH ST / 40TH AVE",18,"168TH ST / 40TH AVE Surrey"
"2358",-122.7537045,49.1922728,"16900 104A AVE",18,"16900 104A AVE Surrey"
"2359",-122.8011601,49.0311693,"16TH AVE / 152ND ST",18,"16TH AVE / 152ND ST Surrey"
"2360",-122.8053019,49.0311849,"16TH AVE / MARTIN DR",18,"16TH AVE / MARTIN DR Surrey"
"2361",-122.7483386,49.1913583,"17100 104TH AVE",18,"17100 104TH AVE Surrey"
"2362",-122.7432214,49.1194837,"17300 64A AVE",18,"17300 64A AVE Surrey"
"2363",-122.7402364,49.1906303,"17400 103B AVE",18,"17400 103B AVE Surrey"
"2364",-122.7372151,49.1048494,"17500 56A AVE",18,"17500 56A AVE Surrey"
"2365",-122.7308145,49.118827,"177B ST / 64TH AVE",18,"177B ST / 64TH AVE Surrey"
"2366",-122.7205159,49.121806,"18100 CLAYTONHILL DR",18,"18100 CLAYTONHILL DR Surrey"
"2367",-122.7181475,49.1259508,"18200 68TH AVE",18,"18200 68TH AVE Surrey"
"2368",-122.704531,49.1623937,"18700 88TH AVE",18,"18700 88TH AVE Surrey"
"2369",-122.708984,49.1295124,"18800 70TH AVE",18,"18800 70TH AVE Surrey"
"2370",-122.6984101,49.1324853,"18900 71A AVE",18,"18900 71A AVE Surrey"
"2371",-122.6917381,49.1187481,"19200 64TH AVE",18,"19200 64TH AVE Surrey"
"2372",-122.6909393,49.1291332,"19200 69A AVE",18,"19200 69A AVE Surrey"
"2373",-122.6818926,49.1109548,"19500 60TH AVE",18,"19500 60TH AVE Surrey"
"2374",-122.6817962,49.1335803,"19500 72ND AVE",18,"19500 72ND AVE Surrey"
"2375",-122.8032617,49.1567085,"2100 151A ST",18,"2100 151A ST Surrey"
"2376",-122.7902369,49.0455539,"24TH AVE / 156TH ST",18,"24TH AVE / 156TH ST Surrey"
"2377",-122.784566,49.0466726,"2800 158TH ST",18,"2800 158TH ST Surrey"
"2378",-122.8848491,49.0548402,"2900 MCBRIDE AVE",18,"2900 MCBRIDE AVE Surrey"
"2379",-122.7894713,49.0624809,"3300 156A ST",18,"3300 156A ST Surrey"
"2380",-122.8123127,49.1044843,"5600 148TH ST",18,"5600 148TH ST Surrey"
"2381",-122.8481693,49.10787,"5800 135TH ST",18,"5800 135TH ST Surrey"
"2382",-122.8456204,49.1077912,"5800 136TH ST",18,"5800 136TH ST Surrey"
"2383",-122.8369993,49.0600835,"5800 139TH ST",18,"5800 139TH ST Surrey"
"2384",-122.7497201,49.1077114,"5800 170A ST",18,"5800 170A ST Surrey"
"2385",-122.8455012,49.1100699,"5900 136TH ST",18,"5900 136TH ST Surrey"
"2386",-122.7566461,49.1098308,"5900 168TH ST",18,"5900 168TH ST Surrey"
"2387",-122.7510473,49.1117279,"6000 170TH ST",18,"6000 170TH ST Surrey"
"2388",-122.7199957,49.1114492,"6000 181A ST",18,"6000 181A ST Surrey"
"2389",-122.745734,49.1134127,"6100 172ND ST",18,"6100 172ND ST Surrey"
"2390",-122.8734536,49.1155025,"6200 126TH ST",18,"6200 126TH ST Surrey"
"2391",-122.8677995,49.1156047,"6200 128TH ST",18,"6200 128TH ST Surrey"
"2392",-122.7125393,49.1150547,"6200 184TH ST",18,"6200 184TH ST Surrey"
"2393",-122.8857632,49.1153956,"6200 BOUNDARY DR W",18,"6200 BOUNDARY DR W Surrey"
"2394",-122.8619651,49.1172196,"6300 130TH ST",18,"6300 130TH ST Surrey"
"2395",-122.7579226,49.1164552,"6300 167B ST",18,"6300 167B ST Surrey"
"2396",-122.6814189,49.1204023,"6500 195A ST",18,"6500 195A ST Surrey"
"2397",-122.811965,49.122858,"6600 148TH ST",18,"6600 148TH ST Surrey"
"2398",-122.8019298,49.19509,"6800 151A ST",18,"6800 151A ST Surrey"
"2399",-122.7151031,49.1259939,"6800 183RD ST",18,"6800 183RD ST Surrey"
"2400",-122.8846976,49.1250053,"6900 122ND ST",18,"6900 122ND ST Surrey"
"2401",-122.8202559,49.1348927,"7200 145TH ST",18,"7200 145TH ST Surrey"
"2402",-122.8189053,49.1355683,"7300 145A ST",18,"7300 145A ST Surrey"
"2403",-122.8188409,49.1372372,"7400 145A ST",18,"7400 145A ST Surrey"
"2404",-122.8611531,49.1394434,"7500 130TH ST",18,"7500 130TH ST Surrey"
"2405",-122.8721859,49.1427599,"7700 126A ST",18,"7700 126A ST Surrey"
"2406",-122.8174218,49.1446452,"7800 146TH ST",18,"7800 146TH ST Surrey"
"2407",-122.8119512,49.1423315,"7800 148TH ST",18,"7800 148TH ST Surrey"
"2408",-122.8536632,49.1465062,"7900 133RD ST",18,"7900 133RD ST Surrey"
"2409",-122.7914927,49.1465483,"7900 155A ST",18,"7900 155A ST Surrey"
"2410",-122.790088,49.148252,"8000 156TH ST",18,"8000 156TH ST Surrey"
"2411",-122.8552067,49.1521553,"8200 132A ST",18,"8200 132A ST Surrey"
"2412",-122.8496231,49.1537128,"8300 134A ST",18,"8300 134A ST Surrey"
"2413",-122.7678267,49.152969,"8300 164TH ST",18,"8300 164TH ST Surrey"
"2414",-122.8903062,49.1559966,"8400 120TH ST",18,"8400 120TH ST Surrey"
"2415",-122.8013318,49.1555436,"8400 152ND ST",18,"8400 152ND ST Surrey"
"2416",-122.7788408,49.15543,"84TH AVE / 160TH ST",18,"84TH AVE / 160TH ST Surrey"
"2417",-122.8555904,49.1636041,"8800 132B ST",18,"8800 132B ST Surrey"
"2418",-122.8358324,49.1629394,"8800 139A ST",18,"8800 139A ST Surrey"
"2419",-122.7787677,49.1627622,"8800 160TH ST",18,"8800 160TH ST Surrey"
"2420",-122.8791039,49.1631669,"88TH AVE / 124TH ST",18,"88TH AVE / 124TH ST Surrey"
"2421",-122.8332493,49.1645992,"8900 140A ST",18,"8900 140A ST Surrey"
"2422",-122.7883448,49.1646825,"8900 156A ST",18,"8900 156A ST Surrey"
"2423",-122.7869018,49.1723216,"8900 157TH ST",18,"8900 157TH ST Surrey"
"2424",-122.7725188,49.1645609,"8900 162ND ST",18,"8900 162ND ST Surrey"
"2425",-122.769343,49.0194973,"900 163RD ST",18,"900 163RD ST Surrey"
"2426",-122.783655,49.1662391,"9000 158TH ST",18,"9000 158TH ST Surrey"
"2427",-122.8356849,49.1682162,"9100 139A ST",18,"9100 139A ST Surrey"
"2428",-122.813408,49.1682613,"9100 147A ST",18,"9100 147A ST Surrey"
"2429",-122.8736619,49.1700232,"9200 126TH ST",18,"9200 126TH ST Surrey"
"2430",-122.8618853,49.1719308,"9300 PRINCE CHARLES BLVD",18,"9300 PRINCE CHARLES BLVD Surrey"
"2431",-122.873654,49.173547,"9400 126TH ST",18,"9400 126TH ST Surrey"
"2432",-122.8336457,49.1732901,"9400 140TH ST",18,"9400 140TH ST Surrey"
"2433",-122.8010806,49.1734684,"9400 152ND ST",18,"9400 152ND ST Surrey"
"2434",-122.8635134,49.178931,"9700 129A ST",18,"9700 129A ST Surrey"
"2435",-122.7930302,49.1786238,"9700 155TH ST",18,"9700 155TH ST Surrey"
"2436",-122.8901252,49.1807213,"9800 120TH ST",18,"9800 120TH ST Surrey"
"2437",-122.78351,49.1806693,"9800 158A ST",18,"9800 158A ST Surrey"
"2438",-122.86775,49.1826619,"9900 128TH ST",18,"9900 128TH ST Surrey"
"2439",-122.8594356,49.1825244,"9900 SEMIAHMOO RD",18,"9900 SEMIAHMOO RD Surrey"
"2440",-122.845199,49.1944662,"KING GEORGE BLVD / 105A AVE",18,"KING GEORGE BLVD / 105A AVE Surrey"
"2441",-122.8509706,49.2027271,"KING GEORGE BLVD / UNIVERSITY DR",18,"KING GEORGE BLVD / UNIVERSITY DR Surrey"
"2442",-122.834643,49.1627301,"NA 140TH ST / 88TH AVE",18,"NA 140TH ST / 88TH AVE Surrey"
"2443",-122.8015659,49.1627892,"NA 152ND ST / 88TH AVE",18,"NA 152ND ST / 88TH AVE Surrey"
"2444",-122.7350025,49.1040924,"NA 176TH ST / 56TH AVE",18,"NA 176TH ST / 56TH AVE Surrey"
"2445",-122.8456164,49.1190038,"NA 64TH AVE / KING GEORGE BLVD",18,"NA 64TH AVE / KING GEORGE BLVD Surrey"
"2446",-122.8690728,49.1306123,"10000 127A ST",17,"10000 127A ST Surrey"
"2447",-122.8721829,49.1847611,"10000 HELEN DR",17,"10000 HELEN DR Surrey"
"2448",-122.8913064,49.1847127,"10000 SCOTT RD",17,"10000 SCOTT RD Surrey"
"2449",-122.860335,49.184409,"10000 SEMIAHMOO RD",17,"10000 SEMIAHMOO RD Surrey"
"2450",-122.891421,49.1862499,"10100 SCOTT RD",17,"10100 SCOTT RD Surrey"
"2451",-122.8713221,49.1880479,"10200 127TH ST",17,"10200 127TH ST Surrey"
"2452",-122.8268354,49.1879552,"10200 142A ST",17,"10200 142A ST Surrey"
"2453",-122.8195947,49.1521429,"10200 145TH ST",17,"10200 145TH ST Surrey"
"2454",-122.7838853,49.1878599,"10200 158TH ST",17,"10200 158TH ST Surrey"
"2455",-122.806412,49.188884,"102A AVE / 150TH ST",17,"102A AVE / 150TH ST Surrey"
"2456",-122.8768047,49.189916,"10300 124A ST",17,"10300 124A ST Surrey"
"2457",-122.87403,49.1899008,"10300 125A ST",17,"10300 125A ST Surrey"
"2458",-122.7945704,49.1625637,"10400 154A ST",17,"10400 154A ST Surrey"
"2459",-122.8321044,49.191441,"104TH AVE / 140B ST",17,"104TH AVE / 140B ST Surrey"
"2460",-122.8748263,49.1958517,"10600 125A ST",17,"10600 125A ST Surrey"
"2461",-122.8734843,49.1954847,"10600 125B ST",17,"10600 125B ST Surrey"
"2462",-122.7841621,49.1951924,"10600 158TH ST",17,"10600 158TH ST Surrey"
"2463",-122.8295927,49.1970501,"10700 141A ST",17,"10700 141A ST Surrey"
"2464",-122.8602863,49.1992962,"10800 130A ST",17,"10800 130A ST Surrey"
"2465",-122.8312724,49.1988366,"10800 141ST ST",17,"10800 141ST ST Surrey"
"2466",-122.8230401,49.1987793,"10800 144TH ST",17,"10800 144TH ST Surrey"
"2467",-122.8369222,49.1988559,"108TH AVE / 139TH ST",17,"108TH AVE / 139TH ST Surrey"
"2468",-122.8285011,49.1988177,"108TH AVE / 142ND ST",17,"108TH AVE / 142ND ST Surrey"
"2469",-122.8187368,49.2005966,"10900 145A ST",17,"10900 145A ST Surrey"
"2470",-122.8633911,49.1409037,"11000 129A ST",17,"11000 129A ST Surrey"
"2471",-122.8304104,49.2086234,"11300 141A ST",17,"11300 141A ST Surrey"
"2472",-122.9067319,49.1811102,"11400 ROYAL CRES",17,"11400 ROYAL CRES Surrey"
"2473",-122.8866428,49.1191168,"12000 64TH AVE",17,"12000 64TH AVE Surrey"
"2474",-122.8703697,49.1554028,"12000 84TH AVE",17,"12000 84TH AVE Surrey"
"2475",-122.8867969,49.1874007,"12100 101B AVE",17,"12100 101B AVE Surrey"
"2476",-122.8840514,49.1399542,"12200 75A AVE",17,"12200 75A AVE Surrey"
"2477",-122.8837803,49.1832524,"12200 99A AVE",17,"12200 99A AVE Surrey"
"2478",-122.8859205,49.1109725,"12200 SOUTHPARK CRES",17,"12200 SOUTHPARK CRES Surrey"
"2479",-122.8819067,49.182566,"12300 99TH AVE",17,"12300 99TH AVE Surrey"
"2480",-122.879004,49.1266579,"12400 68TH AVE",17,"12400 68TH AVE Surrey"
"2481",-122.8789651,49.1389863,"12400 75TH AVE",17,"12400 75TH AVE Surrey"
"2482",-122.8791039,49.1631669,"124TH ST / 88TH AVE",17,"124TH ST / 88TH AVE Surrey"
"2483",-122.87923,49.177161,"124TH ST / 96TH AVE",17,"124TH ST / 96TH AVE Surrey"
"2484",-122.8771517,49.1126575,"12500 60A AVE",17,"12500 60A AVE Surrey"
"2485",-122.8769474,49.1308217,"12500 70A AVE",17,"12500 70A AVE Surrey"
"2486",-122.7924623,49.1649367,"12500 89A AVE",17,"12500 89A AVE Surrey"
"2487",-122.8736259,49.1664366,"12600 90TH AVE",17,"12600 90TH AVE Surrey"
"2488",-122.873409,49.1798659,"12600 97A AVE",17,"12600 97A AVE Surrey"
"2489",-122.8701314,49.2089273,"12700 113B AVE",17,"12700 113B AVE Surrey"
"2490",-122.8222364,49.1958506,"12800 106A AVE",17,"12800 106A AVE Surrey"
"2491",-122.8674882,49.1180844,"12800 63B AVE",17,"12800 63B AVE Surrey"
"2492",-122.8660336,49.1277819,"12800 68A AVE",17,"12800 68A AVE Surrey"
"2493",-122.8676882,49.1880229,"128TH ST / 102ND AVE",17,"128TH ST / 102ND AVE Surrey"
"2494",-122.8679858,49.1374724,"128TH ST / 74TH AVE",17,"128TH ST / 74TH AVE Surrey"
"2495",-122.8653375,49.1625565,"12900 88TH AVE",17,"12900 88TH AVE Surrey"
"2496",-122.8650124,49.1821267,"12900 98B AVE",17,"12900 98B AVE Surrey"
"2497",-122.8618933,49.0274848,"13000 14TH AVE",17,"13000 14TH AVE Surrey"
"2498",-122.8490125,49.1913466,"13000 ENGLISH PL",17,"13000 ENGLISH PL Surrey"
"2499",-122.8593136,49.1896534,"13100 103RD AVE",17,"13100 103RD AVE Surrey"
"2500",-122.8591385,49.0560118,"13100 CRESCENT RD",17,"13100 CRESCENT RD Surrey"
"2501",-122.7924623,49.1649367,"13200 89A AVE",17,"13200 89A AVE Surrey"
"2502",-122.8010844,49.0338435,"13300 17A AVE",17,"13300 17A AVE Surrey"
"2503",-122.8541577,49.1116935,"13300 60TH AVE",17,"13300 60TH AVE Surrey"
"2504",-122.853881,49.1820184,"13300 98A AVE",17,"13300 98A AVE Surrey"
"2505",-122.85045,49.1969744,"13400 107A AVE",17,"13400 107A AVE Surrey"
"2506",-122.8508403,49.1603454,"13400 WATERFORD PL",17,"13400 WATERFORD PL Surrey"
"2507",-122.8511133,49.1263238,"134TH ST / 68TH AVE",17,"134TH ST / 68TH AVE Surrey"
"2508",-122.851308,49.180547,"134TH ST / 98TH AVE",17,"134TH ST / 98TH AVE Surrey"
"2509",-122.848221,49.2061788,"13500 112TH AVE",17,"13500 112TH AVE Surrey"
"2510",-122.8486712,49.1489003,"13500 80A AVE",17,"13500 80A AVE Surrey"
"2511",-122.8484172,49.1803365,"13500 98TH AVE",17,"13500 98TH AVE Surrey"
"2512",-122.8443802,49.2050644,"13600 111A AVE",17,"13600 111A AVE Surrey"
"2513",-122.8444761,49.2017724,"13600 LARNER RD",17,"13600 LARNER RD Surrey"
"2514",-122.8409377,49.20076,"13700 FRANKLIN RD",17,"13700 FRANKLIN RD Surrey"
"2515",-122.8420138,49.2001852,"13700 LARNER RD",17,"13700 LARNER RD Surrey"
"2516",-122.8399346,49.1434326,"13800 77A AVE",17,"13800 77A AVE Surrey"
"2517",-122.8399661,49.1706838,"13800 92A AVE",17,"13800 92A AVE Surrey"
"2518",-122.83644,49.183996,"13900 100TH AVE",17,"13900 100TH AVE Surrey"
"2519",-122.8369784,49.2074384,"13900 113TH AVE",17,"13900 113TH AVE Surrey"
"2520",-122.837057,49.1081661,"13900 58TH AVE",17,"13900 58TH AVE Surrey"
"2521",-122.8369222,49.1988559,"139TH ST / 108TH AVE",17,"139TH ST / 108TH AVE Surrey"
"2522",-122.8339871,49.1902384,"14000 103A AVE",17,"14000 103A AVE Surrey"
"2523",-122.8340278,49.1470827,"14000 79A AVE",17,"14000 79A AVE Surrey"
"2524",-122.8306734,49.1858453,"14100 101ST AVE",17,"14100 101ST AVE Surrey"
"2525",-122.8319096,49.162755,"14100 88TH AVE",17,"14100 88TH AVE Surrey"
"2526",-122.8288082,49.1227311,"14200 66TH AVE",17,"14200 66TH AVE Surrey"
"2527",-122.8568106,49.1291563,"14200 69A AVE",17,"14200 69A AVE Surrey"
"2528",-122.8287516,49.203674,"14200 PARK DR",17,"14200 PARK DR Surrey"
"2529",-122.826107,49.130924,"14300 70A AVE",17,"14300 70A AVE Surrey"
"2530",-122.8666144,49.1256935,"14400 67B AVE",17,"14400 67B AVE Surrey"
"2531",-122.8233971,49.1577959,"14400 85A AVE",17,"14400 85A AVE Surrey"
"2532",-122.8235021,49.0456962,"144TH ST / 24TH AVE",17,"144TH ST / 24TH AVE Surrey"
"2533",-122.8204978,49.1109311,"14500 59B AVE",17,"14500 59B AVE Surrey"
"2534",-122.820057,49.133738,"14500 72ND AVE",17,"14500 72ND AVE Surrey"
"2535",-122.8177733,49.2049982,"14600 111A AVE",17,"14600 111A AVE Surrey"
"2536",-122.8160981,49.2042371,"14600 111TH AVE",17,"14600 111TH AVE Surrey"
"2537",-122.8174952,49.205866,"14600 112TH AVE",17,"14600 112TH AVE Surrey"
"2538",-122.8151182,49.1361551,"14600 73A AVE",17,"14600 73A AVE Surrey"
"2539",-122.814934,49.126345,"14700 68TH AVE",17,"14700 68TH AVE Surrey"
"2540",-122.8147757,49.1280546,"14700 69TH AVE",17,"14700 69TH AVE Surrey"
"2541",-122.8122782,49.0633881,"14800 34TH AVE",17,"14800 34TH AVE Surrey"
"2542",-122.8121691,49.1272409,"14800 68A AVE",17,"14800 68A AVE Surrey"
"2543",-122.8121362,49.1383448,"14800 74A AVE",17,"14800 74A AVE Surrey"
"2544",-122.8122448,49.1118058,"148TH ST / 60TH AVE",17,"148TH ST / 60TH AVE Surrey"
"2545",-122.809065,49.1255147,"14900 67A AVE",17,"14900 67A AVE Surrey"
"2546",-122.8099729,49.1417787,"14900 76A AVE",17,"14900 76A AVE Surrey"
"2547",-122.8103124,49.1543165,"14900 83A AVE",17,"14900 83A AVE Surrey"
"2548",-122.809324,49.1766277,"14900 96TH AVE",17,"14900 96TH AVE Surrey"
"2549",-122.8066884,49.0518443,"15000 27A AVE",17,"15000 27A AVE Surrey"
"2550",-122.8066544,49.1337243,"15000 72ND AVE",17,"15000 72ND AVE Surrey"
"2551",-122.803267,49.126365,"15100 68TH AVE",17,"15100 68TH AVE Surrey"
"2552",-122.7999031,49.0526558,"15200 28TH AVE",17,"15200 28TH AVE Surrey"
"2553",-122.801057,49.038752,"152ND ST / 18TH AVE",17,"152ND ST / 18TH AVE Surrey"
"2554",-122.7981237,49.1258645,"15300 68TH AVE",17,"15300 68TH AVE Surrey"
"2555",-122.7984541,49.1519019,"15300 82ND AVE",17,"15300 82ND AVE Surrey"
"2556",-122.7984476,49.1552788,"15300 84TH AVE",17,"15300 84TH AVE Surrey"
"2557",-122.7984957,49.1581441,"15300 85A AVE",17,"15300 85A AVE Surrey"
"2558",-122.798418,49.147663,"15300 SEQUOIA DR",17,"15300 SEQUOIA DR Surrey"
"2559",-122.7954053,49.1775898,"15400 96A AVE",17,"15400 96A AVE Surrey"
"2560",-122.7926115,49.1906097,"15500 103A AVE",17,"15500 103A AVE Surrey"
"2561",-122.7931787,49.1590007,"15500 86TH AVE",17,"15500 86TH AVE Surrey"
"2562",-122.7731758,49.1782031,"15500 96B AVE",17,"15500 96B AVE Surrey"
"2563",-122.7869147,49.1870926,"15700 101A AVE",17,"15700 101A AVE Surrey"
"2564",-122.834363,49.0312503,"1600 140TH ST",17,"1600 140TH ST Surrey"
"2565",-122.7883481,49.0313092,"1600 156A ST",17,"1600 156A ST Surrey"
"2566",-122.7791262,49.1044216,"160TH ST / 56TH AVE",17,"160TH ST / 56TH AVE Surrey"
"2567",-122.7792553,49.033982,"160TH ST / KING GEORGE BLVD",17,"160TH ST / KING GEORGE BLVD Surrey"
"2568",-122.77345,49.187766,"16200 102ND AVE",17,"16200 102ND AVE Surrey"
"2569",-122.7732067,49.16284,"162ND ST / 88TH AVE",17,"162ND ST / 88TH AVE Surrey"
"2570",-122.7633089,49.1070146,"16600 57TH AVE",17,"16600 57TH AVE Surrey"
"2571",-122.7656197,49.155477,"16600 84TH AVE",17,"16600 84TH AVE Surrey"
"2572",-122.7564143,49.1113219,"16800 60TH AVE",17,"16800 60TH AVE Surrey"
"2573",-122.753955,49.156291,"16900 GREENBROOK DR",17,"16900 GREENBROOK DR Surrey"
"2574",-122.7456807,49.1162398,"17200 62A AVE",17,"17200 62A AVE Surrey"
"2575",-122.7460225,49.1188875,"172ND ST / 64TH AVE",17,"172ND ST / 64TH AVE Surrey"
"2576",-122.7339242,49.1766961,"17600 96TH AVE",17,"17600 96TH AVE Surrey"
"2577",-122.7261489,49.1005719,"17900 ROAN PL",17,"17900 ROAN PL Surrey"
"2578",-122.7216666,49.130304,"18100 70A AVE",17,"18100 70A AVE Surrey"
"2579",-122.7158989,49.1213963,"18300 CLAYTONHILL DR",17,"18300 CLAYTONHILL DR Surrey"
"2580",-122.8138563,49.1036425,"18800 55A AVE",17,"18800 55A AVE Surrey"
"2581",-122.6992176,49.1188466,"18900 64TH AVE",17,"18900 64TH AVE Surrey"
"2582",-122.694315,49.1283072,"19100 69TH AVE",17,"19100 69TH AVE Surrey"
"2583",-122.6949791,49.1725317,"19100 94TH AVE",17,"19100 94TH AVE Surrey"
"2584",-122.8122893,49.0384884,"20TH AVE / 148TH ST",17,"20TH AVE / 148TH ST Surrey"
"2585",-122.7956857,49.042009,"2200 154TH ST",17,"2200 154TH ST Surrey"
"2586",-122.7690706,49.0484266,"2500 163A ST",17,"2500 163A ST Surrey"
"2587",-122.8008668,49.0492212,"2600 152ND ST",17,"2600 152ND ST Surrey"
"2588",-122.6968951,49.0507648,"2700 190TH ST",17,"2700 190TH ST Surrey"
"2589",-122.7964696,49.0512506,"2700 PARKWAY DR",17,"2700 PARKWAY DR Surrey"
"2590",-122.7018194,49.0562856,"3000 188TH ST",17,"3000 188TH ST Surrey"
"2591",-122.7902234,49.0600877,"3200 156A ST",17,"3200 156A ST Surrey"
"2592",-122.6813434,49.1023455,"5500 PRODUCTION BLVD",17,"5500 PRODUCTION BLVD Surrey"
"2593",-122.758889,49.189507,"5700 167TH ST",17,"5700 167TH ST Surrey"
"2594",-122.723826,49.107809,"5800 180TH ST",17,"5800 180TH ST Surrey"
"2595",-122.718295,49.107787,"5800 182ND ST",17,"5800 182ND ST Surrey"
"2596",-122.8760504,49.109699,"5900 125TH ST",17,"5900 125TH ST Surrey"
"2597",-122.8663771,49.1112843,"5900 128A ST",17,"5900 128A ST Surrey"
"2598",-122.8190156,49.1337668,"6000 145A ST",17,"6000 145A ST Surrey"
"2599",-122.8678128,49.1118168,"60TH AVE / 128TH ST",17,"60TH AVE / 128TH ST Surrey"
"2600",-122.7369464,49.1131945,"6100 175A ST",17,"6100 175A ST Surrey"
"2601",-122.7125563,49.1130942,"6100 184TH ST",17,"6100 184TH ST Surrey"
"2602",-122.7590365,49.1164519,"6300 167A ST",17,"6300 167A ST Surrey"
"2603",-122.725728,49.1190111,"6400 179TH ST",17,"6400 179TH ST Surrey"
"2604",-122.7017387,49.119041,"64TH AVE / 188TH ST",17,"64TH AVE / 188TH ST Surrey"
"2605",-122.8789759,49.1210451,"6500 124TH ST",17,"6500 124TH ST Surrey"
"2606",-122.8661141,49.121196,"6500 128A ST",17,"6500 128A ST Surrey"
"2607",-122.6906235,49.1212056,"6500 192ND ST",17,"6500 192ND ST Surrey"
"2608",-122.7198242,49.1207718,"6500 CLAYTONWOOD PL",17,"6500 CLAYTONWOOD PL Surrey"
"2609",-122.8153272,49.1396526,"6700 146B ST",17,"6700 146B ST Surrey"
"2610",-122.8567036,49.126411,"68TH AVE / 132ND ST",17,"68TH AVE / 132ND ST Surrey"
"2611",-122.7286731,49.131616,"7100 177A ST",17,"7100 177A ST Surrey"
"2612",-122.6829717,49.1317993,"7100 194B ST",17,"7100 194B ST Surrey"
"2613",-122.8876263,49.1340219,"72ND AVE / 121ST ST",17,"72ND AVE / 121ST ST Surrey"
"2614",-122.8622963,49.1356097,"7300 130TH ST",17,"7300 130TH ST Surrey"
"2615",-122.8299541,49.1355338,"7300 141A ST",17,"7300 141A ST Surrey"
"2616",-122.685159,49.135258,"7300 194TH ST",17,"7300 194TH ST Surrey"
"2617",-122.8744976,49.1322391,"7400 125A ST",17,"7400 125A ST Surrey"
"2618",-122.8219953,49.1371312,"7400 144A ST",17,"7400 144A ST Surrey"
"2619",-122.8639666,49.1385141,"7400 HURDLE CRES",17,"7400 HURDLE CRES Surrey"
