"","lon","lat"
"3912",-122.8432881,49.2019805
"3913",-122.842804,49.2113249
"3914",-122.8430102,49.174689
"3915",-122.8421024,49.1770592
"3916",-122.8397885,49.2061412
"3917",-122.8391143,49.1080004
"3918",-122.746704,49.11969
"3919",-122.8375098,49.1470046
"3920",-122.8361439,49.1645488
"3921",-122.8370269,49.1915619
"3922",-122.848916,49.0280629
"3923",-122.8341259,49.1988352
"3924",-122.8344957,49.143646
"3925",-122.8346185,49.1664889
"3926",-122.8345958,49.1522596
"3927",-122.8342737,49.0673318
"3928",-122.8314975,49.1344417
"3929",-122.8321836,49.170105
"3930",-122.8313123,49.1505535
"3931",-122.8286403,49.1905182
"3932",-122.828829,49.111846
"3933",-122.828574,49.1140206
"3934",-122.8288119,49.1154895
"3935",-122.8285138,49.1246263
"3936",-122.8290002,49.159624
"3937",-122.8295178,49.1669108
"3938",-122.8291444,49.1685009
"3939",-122.7208861,49.1177038
"3940",-122.8260527,49.1187704
"3941",-122.8260154,49.1316306
"3942",-122.8259436,49.1567604
"3943",-122.8266757,49.1672449
"3944",-122.8231614,49.0327997
"3945",-122.8235072,49.0565164
"3946",-122.8233362,49.0615879
"3947",-122.7811365,49.1602399
"3948",-122.823364,49.137355
"3949",-122.8203362,49.1958392
"3950",-122.8204184,49.1104844
"3951",-122.821252,49.1395089
"3952",-122.8179325,49.1421433
"3953",-122.817917,49.1958348
"3954",-122.817243,49.0676577
"3955",-122.6925361,49.1352103
"3956",-122.8173259,49.1416732
"3957",-122.8150386,49.1949136
"3958",-122.8150665,49.1125499
"3959",-122.8152791,49.1136324
"3960",-122.8154831,49.1255086
"3961",-122.8151609,49.161709
"3962",-122.8151532,49.1644439
"3963",-122.8149022,49.1662822
"3964",-122.8125893,49.115284
"3965",-122.8110369,49.1362883
"3966",-122.812202,49.126387
"3967",-122.8092443,49.0399017
"3968",-122.8095485,49.0463276
"3969",-122.809481,49.1097756
"3970",-122.8083591,49.1778183
"3971",-122.8094022,49.1802872
"3972",-122.8077869,49.2042901
"3973",-122.8055489,49.0375698
"3974",-122.806773,49.0644598
"3975",-122.8066347,49.1092902
"3976",-122.8066241,49.1098921
"3977",-122.8060127,49.1504327
"3978",-122.8061889,49.2009575
"3979",-122.8062194,49.1993707
"3980",-122.8039933,49.0454631
"3981",-122.8026631,49.1389815
"3982",-122.803618,49.20153
"3983",-122.801528,49.1592176
"3984",-122.8029572,49.1707811
"3985",-122.7996938,49.1760396
"3986",-122.799501,49.188753
"3987",-122.8013245,49.0528544
"3988",-122.8010647,49.1196779
"3989",-122.798979,49.036617
"3990",-122.7958067,49.0635564
"3991",-122.7957194,49.0673748
"3992",-122.8301985,49.147077
"3993",-122.7955417,49.1768204
"3994",-122.794763,49.1093697
"3995",-122.7924187,49.2068943
"3996",-122.790231,49.0347323
"3997",-122.7901832,49.1539206
"3998",-122.7889578,49.0363589
"3999",-122.7902459,49.0383377
"4000",-122.7898934,49.1189865
"4001",-122.786998,49.18799
"4002",-122.7870351,49.202272
"4003",-122.7880193,49.1042432
"4004",-122.7871449,49.1553173
"4005",-122.787164,49.179714
"4006",-122.787113,49.18063
"4007",-122.8353771,49.1942055
"4008",-122.784454,49.151839
"4009",-122.7821087,49.1490999
"4010",-122.775542,49.0310712
"4011",-122.7612511,49.1903317
"4012",-122.8324512,49.148166
"4013",-122.7788408,49.15543
"4014",-122.7770035,49.0208664
"4015",-122.776179,49.202415
"4016",-122.7760919,49.1663143
"4017",-122.7757942,49.1748977
"4018",-122.7735913,49.0528346
"4019",-122.7730985,49.1473176
"4020",-122.7749331,49.1734154
"4021",-122.7731758,49.1782031
"4022",-122.7715981,49.1953093
"4023",-122.76778,49.19179
"4024",-122.7729389,49.2093186
"4025",-122.7707381,49.1699047
"4026",-122.8077593,49.116626
"4027",-122.7676116,49.1445553
"4028",-122.7677539,49.1597341
"4029",-122.7680399,49.0602693
"4030",-122.7652542,49.059733
"4031",-122.7659154,49.1091879
"4032",-122.7653931,49.1975504
"4033",-122.7618936,49.1445416
"4034",-122.7565631,49.160901
"4035",-122.7545976,49.0166441
"4036",-122.7959118,49.1929891
"4037",-122.7539688,49.1132356
"4038",-122.8101315,49.0334389
"4039",-122.8038466,49.1870715
"4040",-122.6933297,49.1222039
"4041",-122.7456057,49.1915302
"4042",-122.7459009,49.1103668
"4043",-122.7459686,49.1136417
"4044",-122.7458831,49.176991
"4045",-122.746077,49.1078507
"4046",-122.8490125,49.1913466
"4047",-122.7429581,49.1186257
"4048",-122.740418,49.1176982
"4049",-122.7285011,49.1067738
"4050",-122.7264149,49.1059966
"4051",-122.8294606,49.0347196
"4052",-122.8104012,49.0342177
"4053",-122.7797149,49.0348327
"4054",-122.8754631,49.0349519
"4055",-122.7225919,49.1133961
"4056",-122.723805,49.118827
"4057",-122.8587937,49.1171833
"4058",-122.7101567,49.107767
"4059",-122.7981026,49.1020457
"4060",-122.7981026,49.1020457
"4061",-122.698993,49.1030356
"4062",-122.6984133,49.1292325
"4063",-122.6963302,49.1284266
"4064",-122.692671,49.1065573
"4065",-122.6856632,49.1003485
"4066",-122.6908351,49.126395
"4067",-122.6907165,49.1481695
"4068",-122.6900538,49.1151828
"4069",-122.6914323,49.0456791
"4070",-122.6911221,49.1113038
"4071",-122.6909555,49.0922496
"4072",-122.850939,49.0385016
"4073",-122.878416,49.044173
"4074",-122.7995211,49.043831
"4075",-122.7957714,49.0455513
"4076",-122.883184,49.048569
"4077",-122.8813092,49.0483545
"4078",-122.7978934,49.0490954
"4079",-122.7443682,49.052758
"4080",-122.8275638,49.0530403
"4081",-122.6855563,49.0558505
"4082",-122.8858581,49.0550566
"4083",-122.7449924,49.0075619
"4084",-122.7438954,49.0075963
"4085",-122.7761617,49.0558449
"4086",-122.844416,49.060421
"4087",-122.8344473,49.0601419
"4088",-122.8100781,49.0588105
"4089",-122.7989795,49.0638106
"4090",-122.7886568,49.0636854
"4091",-122.7954633,49.0692668
"4092",-122.820319,49.082361
"4093",-122.6912311,49.1012536
"4094",-122.7003839,49.0996774
"4095",-122.6967679,49.1025043
"4096",-122.7126771,49.1041218
"4097",-122.6911041,49.1044371
"4098",-122.7127495,49.1057461
"4099",-122.7086407,49.1065434
"4100",-122.8728272,49.1074865
"4101",-122.8359627,49.1083607
"4102",-122.7674869,49.1101205
"4103",-122.7456406,49.1095471
"4104",-122.856633,49.1118991
"4105",-122.8489612,49.1554677
"4106",-122.7238105,49.1114475
"4107",-122.8010487,49.1117315
"4108",-122.7125693,49.1114304
"4109",-122.7599276,49.1138468
"4110",-122.7539688,49.1132356
"4111",-122.7501569,49.1128176
"4112",-122.7196177,49.1134052
"4113",-122.854499,49.1166026
"4114",-122.7356002,49.1146009
"4115",-122.746035,49.117395
"4116",-122.7029096,49.1142977
"4117",-122.8356624,49.1200128
"4118",-122.7308145,49.118827
"4119",-122.6902978,49.1194304
"4120",-122.7168812,49.118758
"4121",-122.7349255,49.1202327
"4122",-122.8748647,49.1230638
"4123",-122.8522833,49.1301437
"4124",-122.8101345,49.1224209
"4125",-122.6831846,49.1238631
"4126",-122.8678131,49.1228488
"4127",-122.854514,49.1246082
"4128",-122.7274889,49.1249785
"4129",-122.7094671,49.124343
"4130",-122.8694467,49.1717474
"4131",-122.8721223,49.128298
"4132",-122.8827733,49.1311045
"4133",-122.8048278,49.1318512
"4134",-122.8387095,49.1314318
"4135",-122.8178655,49.1337303
"4136",-122.8080633,49.1350673
"4137",-122.8099213,49.1393173
"4138",-122.8665086,49.1410207
"4139",-122.8846565,49.1430686
"4140",-122.8820347,49.1433343
"4141",-122.8829252,49.1449202
"4142",-122.7546917,49.1458796
"4143",-122.834555,49.146335
"4144",-122.8867584,49.1507227
"4145",-122.8790656,49.1483657
"4146",-122.8526748,49.1481621
"4147",-122.752439,49.1482259
"4148",-122.7901023,49.1519695
"4149",-122.790046,49.1735208
"4150",-122.8540381,49.1538914
"4151",-122.8471823,49.1548539
"4152",-122.7816196,49.1536413
"4153",-122.8345955,49.1555239
"4154",-122.8041983,49.1553647
"4155",-122.7883924,49.1562702
"4156",-122.758889,49.189507
"4157",-122.8791201,49.155724
"4158",-122.7901254,49.155512
"4159",-122.8265426,49.1575467
"4160",-122.8010755,49.157509
"4161",-122.8262263,49.1592356
"4162",-122.8139095,49.1595355
"4163",-122.890364,49.1595916
"4164",-122.8523591,49.1700106
"4165",-122.7773397,49.1629774
"4166",-122.8624334,49.1626117
"4167",-122.8680109,49.1643817
"4168",-122.8179038,49.164722
"4169",-122.8818085,49.1669055
"4170",-122.81234,49.166475
"4171",-122.778858,49.166472
"4172",-122.8513477,49.1678932
"4173",-122.8375197,49.1503782
"4174",-122.8162641,49.1682801
"4175",-122.8523591,49.1700106
"4176",-122.7873176,49.1737177
"4177",-122.8775065,49.175273
"4178",-122.6816513,49.1752404
"4179",-122.9011911,49.1771084
"4180",-122.8640636,49.1782292
"4181",-122.7966618,49.1766328
"4182",-122.7928689,49.1769318
"4183",-122.7043597,49.177999
"4184",-122.8421024,49.1770592
"4185",-122.9012449,49.1791644
"4186",-122.7235825,49.1795879
"4187",-122.906073,49.179072
"4188",-122.695637,49.180576
"4189",-122.8456594,49.181525
"4190",-122.8985912,49.1839715
"4191",-122.787087,49.18253
"4192",-122.8350549,49.1076089
"4193",-122.7200949,49.147943
"4194",-122.8622963,49.1356097
"4195",-122.8131628,49.0612847
"4196",-122.8360758,49.1082946
"4197",-122.7790105,49.157423
"4198",-122.8460499,49.1371869
"4199",-122.834643,49.1627301
"4200",-122.8344448,49.178799
"4201",-122.8085473,49.2109901
"4202",-122.8509706,49.2027271
"4203",-122.7795831,49.184549
"4204",-122.803969,49.184207
"4205",-122.8133793,49.1841884
"4206",-122.8588911,49.2013836
"4207",-122.872149,49.1863508
"4208",-122.81204,49.186099
"4209",-122.8646252,49.1880765
"4210",-122.8338777,49.1879399
"4211",-122.8617912,49.1880571
"4212",-122.8900452,49.18814
"4213",-122.86607,49.189861
"4214",-122.8366548,49.1497428
"4215",-122.8258904,49.1896225
"4216",-122.795331,49.190505
"4217",-122.8231012,49.1896749
"4218",-122.791222,49.1915106
"4219",-122.8839028,49.1920818
"4220",-122.831312,49.1914481
"4221",-122.8735102,49.193683
"4222",-122.7486769,49.1932
"4223",-122.7541661,49.1954781
"4224",-122.7897892,49.1983727
"4225",-122.8424015,49.1975355
"4226",-122.8578143,49.1995224
"4227",-122.854604,49.1994752
"4228",-122.791227,49.198849
"4229",-122.8124861,49.1987331
"4230",-122.826129,49.2008828
"4231",-122.758153,49.200783
"4232",-122.862433,49.162593
"4233",-122.816137,49.1698791
"4234",-122.8139512,49.2041307
"4235",-122.7684946,49.2043025
"4236",-122.8066963,49.1768174
"4237",-122.8091526,49.2061735
"4238",-122.8766347,49.2062837
"4239",-122.7776583,49.207528
"4240",-122.8152265,49.207852
"4241",-122.8982351,49.1768345
"4242",-122.895722,49.1833555
"4243",-122.892868,49.1824811
"4244",-122.8902628,49.1807207
"4245",-122.8879727,49.1856528
"4246",-122.8868518,49.1447167
"4247",-122.8872907,49.1728152
"4248",-122.88747,49.1229914
"4249",-122.8876263,49.1340219
"4250",-122.8843977,49.1393938
"4251",-122.8819701,49.1339402
"4252",-122.8820094,49.1806996
"4253",-122.8818609,49.18361
"4254",-122.880159,49.1180657
"4255",-122.8790032,49.119196
"4256",-122.8779037,49.179245
"4257",-122.8758275,49.2096697
"4258",-122.8756052,49.0515046
"4259",-122.8763522,49.126462
"4260",-122.8731797,49.0468906
"4261",-122.8733423,49.1041995
"4262",-122.8729402,49.1738186
"4263",-122.8733395,49.182324
"4264",-122.8708391,49.1699186
"4265",-122.8709876,49.0985398
"4266",-122.6933297,49.1222039
"4267",-122.867944,49.142365
"4268",-122.8673143,49.0530552
"4269",-122.8613549,49.2026085
"4270",-122.8656499,49.1248367
"4271",-122.8646389,49.1337801
"4272",-122.8647153,49.1813917
"4273",-122.8661446,49.2063856
"4274",-122.8619239,49.2046917
"4275",-122.862685,49.1142992
"4276",-122.6925361,49.1352103
"4277",-122.8592632,49.025865
"4278",-122.8589043,49.1155783
"4279",-122.8599246,49.1013212
"4280",-122.855632,49.2096424
"4281",-122.8563743,49.0283306
"4282",-122.8569613,49.1645083
"4283",-122.8337063,49.189372
"4284",-122.8538265,49.115393
"4285",-122.848317,49.124263
"4286",-122.848345,49.126286
"4287",-122.8486068,49.147952
"4288",-122.848544,49.1610512
"4289",-122.746704,49.11969
"4290",-122.8455293,49.1700338
"4291",-122.844196,49.1770514
"4292",-122.840188,49.2133816
"4293",-122.8407184,49.1792592
"4294",-122.8397914,49.2134025
"4295",-122.8399041,49.1154663
"4296",-122.8372593,49.0659786
"4297",-122.8376927,49.1770699
"4298",-122.7778003,49.0274507
"4299",-122.8342102,49.1841764
"4300",-122.8336864,49.1950148
"4301",-122.8343274,49.2024978
"4302",-122.8344014,49.0457254
"4303",-122.8341099,49.144365
"4304",-122.8337751,49.2035167
"4305",-122.834547,49.145452
"4306",-122.834541,49.144554
"4307",-122.8317086,49.1538723
"4308",-122.8288929,49.2076143
"4309",-122.828807,49.1169799
"4310",-122.8288029,49.11907
"4311",-122.8288709,49.1562664
"4312",-122.8300912,49.1590376
"4313",-122.8260788,49.0490252
"4314",-122.826059,49.129135
"4315",-122.826434,49.165463
"4316",-122.8229073,49.1507095
"4317",-122.8232615,49.1346675
"4318",-122.8234145,49.1443678
"4319",-122.8203856,49.1924821
"4320",-122.8206854,49.1142678
"4321",-122.8208421,49.1440386
"4322",-122.8205768,49.1699301
"4323",-122.8174569,49.0311682
"4324",-122.8166826,49.1103074
"4325",-122.817751,49.1154471
"4326",-122.8169728,49.2114971
"4327",-122.8178655,49.1337303
"4328",-122.8150761,49.2022274
"4329",-122.8135755,49.0590451
"4330",-122.8152405,49.2096825
"4331",-122.8122272,49.052925
"4332",-122.716997,49.104553
"4333",-122.8122107,49.109799
"4334",-122.8121016,49.1353669
"4335",-122.8680184,49.1419575
"4336",-122.698608,49.173379
"4337",-122.81234,49.166475
"4338",-122.8098347,49.1407807
"4339",-122.8087758,49.1511787
"4340",-122.8099883,49.1553439
"4341",-122.8664426,49.0294975
"4342",-122.8065779,49.1282986
"4343",-122.8064098,49.1740814
"4344",-122.8061914,49.2001556
"4345",-122.8066544,49.1337243
"4346",-122.8045891,49.1282755
"4347",-122.8040252,49.1771149
"4348",-122.8041194,49.1555353
"4349",-122.8000772,49.1543629
"4350",-122.7979912,49.2058389
"4351",-122.7984463,49.0401399
"4352",-122.7935125,49.0582782
"4353",-122.798618,49.161997
"4354",-122.7951055,49.2022407
"4355",-122.7956202,49.1580826
"4356",-122.7949507,49.172471
"4357",-122.795425,49.0409234
"4358",-122.7953538,49.1637253
"4359",-122.7929262,49.1912369
"4360",-122.7929092,49.0345261
"4361",-122.7927408,49.0708232
"4362",-122.8296057,49.1660322
"4363",-122.7899544,49.035324
"4364",-122.790046,49.1768423
"4365",-122.790073,49.170129
"4366",-122.78619,49.195242
"4367",-122.7869377,49.2013529
"4368",-122.787247,49.166467
"4369",-122.7871722,49.0351136
"4370",-122.784188,49.184366
"4371",-122.7845409,49.1726947
"4372",-122.784582,49.176843
"4373",-122.781465,49.187066
"4374",-122.781565,49.204255
"4375",-122.7817092,49.1635419
"4376",-122.78122,49.0316889
"4377",-122.7812023,49.1555087
"4378",-122.773749,49.0311623
"4379",-122.7638343,49.1434709
"4380",-122.7792991,49.0492238
"4381",-122.778851,49.1482613
"4382",-122.7764825,49.0452245
"4383",-122.7764008,49.0527972
"4384",-122.7730504,49.2059302
"4385",-122.773188,49.170104
"4386",-122.7711095,49.1121622
"4387",-122.7703704,49.1626189
"4388",-122.7700816,49.1949895
"4389",-122.7676915,49.1104271
"4390",-122.7654988,49.115685
"4391",-122.7681547,49.0456431
"4392",-122.767744,49.1628222
"4393",-122.7637314,49.2017868
"4394",-122.7653922,49.0308505
"4395",-122.7630346,49.030742
"4396",-122.7624406,49.0379903
"4397",-122.7626243,49.1156946
"4398",-122.7624709,49.1178424
"4399",-122.7626224,49.1165111
"4400",-122.7596429,49.1993846
"4401",-122.7597716,49.0456423
"4402",-122.7593326,49.1597975
"4403",-122.7597131,49.1704172
"4404",-122.7604172,49.0416177
"4405",-122.756499,49.1164469
"4406",-122.7883423,49.0328398
"4407",-122.7899659,49.0330108
"4408",-122.7991086,49.1148648
"4409",-122.743722,49.0046132
"4410",-122.7371193,49.1031588
"4411",-122.7332815,49.1220954
"4412",-122.8260779,49.1849028
"4413",-122.7304862,49.1841001
"4414",-122.7322303,49.1883828
"4415",-84.5276439,39.253163
"4416",-122.73353,49.1914655
"4417",-122.7289602,49.105521
"4418",-122.7643112,49.0368543
"4419",-122.7181974,49.1063493
"4420",-122.7182018,49.1101832
"4421",-122.7097105,49.1085233
"4422",-122.7091076,49.1195401
"4423",-122.7108118,49.1245266
"4424",-122.6988349,49.0640629
"4425",-122.698345,49.100661
"4426",-122.6987191,49.1335539
"4427",-122.8700601,49.0371298
"4428",-122.8755887,49.0370485
"4429",-122.805058,49.0366696
"4430",-122.6967603,49.1040779
"4431",-122.8040052,49.1298616
"4432",-122.6937409,49.126184
"4433",-122.6934974,49.1757295
"4434",-122.6916803,49.0747615
"4435",-122.6909078,49.1221574
"4436",-122.6909555,49.0922496
"4437",-122.6864813,49.1005675
"4438",-122.8699623,49.1304466
"4439",-122.6838477,49.1300094
"4440",-122.685336,49.122001
"4441",-122.6853499,49.1212316
"4442",-122.6836901,49.0596748
"4443",-122.6830416,49.1178905
"4444",-122.6823502,49.1769957
"4445",-122.7898645,49.0400881
"4446",-122.7971732,49.0420186
"4447",-122.8047248,49.0440013
"4448",-122.7900748,49.0438495
"4449",-122.8826953,49.0439127
"4450",-122.8359144,49.049354
"4451",-122.6914835,49.0496155
"4452",-122.7764042,49.0518827
"4453",-122.8000018,49.0507964
"4454",-122.7762182,49.0525481
"4455",-122.8841909,49.053439
"4456",-122.7949947,49.0545677
"4457",-122.7370452,49.0073783
"4458",-122.6906621,49.056589
"4459",-122.8861557,49.0567142
"4460",-122.79736,49.060674
"4461",-122.806806,49.065846
"4462",-122.8011338,49.0673537
"4463",-122.7937997,49.0696528
"4464",-122.8309713,49.0688076
"4465",-122.7346871,49.0819663
"4466",-122.7002632,49.1080183
"4467",-122.7097518,49.1007076
"4468",-122.8663771,49.1112843
"4469",-122.6926415,49.1047559
"4470",-122.856779,49.1045778
"4471",-122.7566649,49.1062801
"4472",-122.752012,49.1064239
"4473",-122.7179551,49.1059096
"4474",-122.7566383,49.1082488
"4475",-122.7457735,49.1075866
"4476",-122.742182,49.1075714
"4477",-122.7016517,49.1077142
"4478",-122.8720957,49.110586
"4479",-122.8636996,49.1105343
"4480",-122.7477464,49.1098431
"4481",-122.7618073,49.1083029
"4482",-122.8451996,49.111691
"4483",-122.7069239,49.1779744
"4484",-122.679912,49.1137367
"4485",-122.8031589,49.1133099
"4486",-122.6832443,49.1136977
"4487",-122.8769427,49.115508
"4488",-122.8647305,49.1156504
"4489",-122.8463912,49.1163731
"4490",-122.8175375,49.1153536
"4491",-122.8787728,49.1155368
"4492",-122.8901503,49.117239
"4493",-122.8578206,49.1173565
"4494",-122.715708,49.116569
"4495",-122.8679802,49.1172918
"4496",-122.8441005,49.1136601
"4497",-122.841969,49.1196063
"4498",-122.7247259,49.128223
"4499",-122.8398565,49.1191201
"4500",-122.8177392,49.119173
"4501",-122.7624006,49.1188682
"4502",-122.8565797,49.1211418
"4503",-122.8506916,49.1207633
"4504",-122.6884775,49.1222435
"4505",-122.8641273,49.1240694
"4506",-122.8228604,49.1229462
"4507",-122.8786661,49.1247866
"4508",-122.8562589,49.1250131
"4509",-122.8494639,49.1251019
"4510",-122.8399171,49.124163
"4511",-122.8118466,49.1246242
"4512",-122.8220216,49.1367032
"4513",-122.8009614,49.1263632
"4514",-122.6891967,49.1272068
"4515",-122.701633,49.126646
"4516",-122.8582706,49.1276601
"4517",-122.8802927,49.130133
"4518",-122.7271737,49.1295257
"4519",-122.8787685,49.1322987
"4520",-122.8132218,49.1347582
"4521",-122.701657,49.1335059
"4522",-122.8810218,49.1355904
"4523",-122.8650344,49.1353597
"4524",-122.8220216,49.1367032
"4525",-122.8228803,49.1356775
"4526",-122.8040262,49.1370342
"4527",-122.8252638,49.139307
"4528",-122.8171817,49.1397772
"4529",-122.884601,49.141169
"4530",-122.8233252,49.1409733
"4531",-122.7118079,49.1409264
"4532",-122.8548168,49.1946743
"4533",-122.8616998,49.148815
"4534",-122.8496835,49.1481873
"4535",-122.7673065,49.147776
"4536",-122.7535277,49.149113
"4537",-122.8279782,49.1498778
"4538",-122.834565,49.148206
"4539",-122.7567664,49.147094
"4540",-122.701553,49.1480487
"4541",-122.8513316,49.1500656
"4542",-122.7964591,49.1501321
"4543",-122.78418,49.1499745
"4544",-122.8903788,49.152274
"4545",-122.8345736,49.151041
"4546",-122.7755317,49.1533309
"4547",-122.812466,49.1555378
"4548",-122.7677737,49.1555025
"4549",-122.7465622,49.1555161
"4550",-122.8889022,49.1573407
"4551",-122.8025415,49.1574098
"4552",-122.7653197,49.1579562
"4553",-122.7551821,49.1573875
"4554",-122.8680047,49.1574493
"4555",-122.890364,49.1595916
"4556",-122.8014181,49.1592202
"4557",-122.774356,49.1593004
"4558",-122.7732621,49.1594354
"4559",-122.7542496,49.1606555
"4560",-122.7038394,49.1588978
"4561",-122.8507393,49.1594606
"4562",-122.8679741,49.1606979
"4563",-122.8245751,49.160529
"4564",-122.7996022,49.1609265
"4565",-122.7945193,49.1609984
"4566",-122.8346455,49.1628133
"4567",-122.8179061,49.1627982
"4568",-122.7848791,49.1625255
"4569",-122.8493015,49.1627533
"4570",-122.8898621,49.164758
"4571",-122.8569613,49.1645083
"4572",-122.8165942,49.164638
"4573",-122.8132769,49.1648681
"4574",-122.806595,49.1646756
"4575",-122.7883242,49.1662876
"4576",-122.7970952,49.1660782
"4577",-122.8236243,49.167705
"4578",-122.8148365,49.1681946
"4579",-122.8898646,49.1707246
"4580",-122.8760818,49.1703423
"4581",-122.8515229,49.1699953
"4582",-122.8551785,49.1715957
"4583",-122.810683,49.173438
"4584",-122.807929,49.173422
"4585",-122.8064014,49.1747824
"4586",-122.772016,49.1735315
"4587",-122.8764445,49.1771379
"4588",-122.7069239,49.1779744
"4589",-122.6960806,49.1770123
"4590",-122.8818879,49.1771724
"4591",-122.7459052,49.1770685
"4592",-122.7132294,49.1790613
"4593",-122.7342696,49.1788083
"4594",-122.8407184,49.1792592
"4595",-122.787113,49.18063
"4596",-122.8010548,49.1804692
"4597",-122.789842,49.1825379
"4598",-122.7812367,49.1830296
"4599",-122.9006757,49.1847882
"4600",-122.6909922,49.0926489
"4601",-122.8124861,49.1987331
"4602",-122.7978989,49.1647631
"4603",-122.7735446,49.1553018
"4604",-122.845279,49.1975399
"4605",-122.8215452,49.1014064
"4606",-122.7621979,49.017402
"4607",-122.8456594,49.181525
"4608",-122.800977,49.1861213
"4609",-122.8231132,49.191483
"4610",-122.7838846,49.1911178
"4611",-122.8678486,49.1410308
"4612",-122.8567971,49.1409403
"4613",-122.8568228,49.1771471
"4614",-122.8011661,49.1336432
"4615",-122.7565033,49.1189367
"4616",-122.8469048,49.1552036
"4617",-122.8284677,49.1765066
"4618",-122.8453711,49.1878884
"4619",-122.8641039,49.1770821
"4620",-122.8501501,49.1885207
"4621",-122.8314533,49.184209
"4622",-122.8537986,49.1857995
"4623",-122.7883299,49.1866067
"4624",-122.8897977,49.1883562
"4625",-122.8751837,49.1883008
"4626",-122.8724303,49.188233
"4627",-122.8173369,49.187865
"4628",-122.7745578,49.1879278
"4629",-122.7674079,49.1767003
"4630",-122.8077156,49.191536
"4631",-122.7619443,49.1936238
"4632",-122.8422168,49.1933332
"4633",-122.7588592,49.1953011
"4634",-122.8687902,49.1972402
"4635",-122.7908846,49.1971428
"4636",-122.8195947,49.1521429
"4637",-122.7659362,49.2000757
"4638",-122.8789193,49.2007375
"4639",-122.835635,49.1988374
"4640",-122.817359,49.2003621
"4641",-122.8122172,49.2005717
"4642",-122.8083002,49.2004929
"4643",-122.8038466,49.1870715
"4644",-122.7925405,49.2024846
"4645",-122.7878758,49.2040092
"4646",-122.8741903,49.1321936
"4647",-122.8524726,49.206538
"4648",-122.8425025,49.1369499
"4649",-122.7929128,49.2079393
"4650",-122.8140013,49.2093703
"4651",-122.9012224,49.1781728
"4652",-122.8926474,49.1957666
"4653",-122.7690547,49.024052
"4654",-122.890288,49.1808592
"4655",-122.8900452,49.18814
"4656",-122.8902574,49.189119
"4657",-122.8845078,49.1804645
"4658",-122.8851932,49.1102288
"4659",-122.8846504,49.1484813
"4660",-122.8822886,49.1094787
"4661",-122.8822357,49.1264564
"4662",-122.8818484,49.1444767
"4663",-122.8818527,49.1484289
"4664",-122.882096,49.1502979
"4665",-122.8814223,49.1722166
"4666",-122.8783847,49.1915351
"4667",-122.8670884,49.1351346
"4668",-122.8776783,49.1381778
"4669",-122.8792693,49.1702321
"4670",-122.8757279,49.212561
"4671",-122.875756,49.0411798
"4672",-122.8757552,49.050604
"4673",-122.8761118,49.109283
"4674",-122.875545,49.1400486
"4675",-122.875846,49.1751565
"4676",-122.8750363,49.1706969
"4677",-122.873036,49.2123456
"4678",-122.8731878,49.0367008
"4679",-122.8728277,49.1069194
"4680",-122.8757159,49.1126891
"4681",-122.8275728,49.1148398
"4682",-122.8733368,49.1304348
"4683",-122.8734683,49.1635635
"4684",-122.873596,49.1655538
"4685",-122.8736459,49.168233
"4686",-122.8701405,49.2096228
"4687",-122.8729467,49.1078518
"4688",-122.8676882,49.1880229
"4689",-122.8674561,49.0328412
"4690",-122.8681184,49.1043238
"4691",-122.8680313,49.1819828
"4692",-122.8679571,49.1154791
"4693",-122.8679046,49.1294658
"4694",-122.8647358,49.2072353
"4695",-122.8645849,49.028594
"4696",-122.7779453,49.025302
"4697",-122.8619,49.0301932
"4698",-122.8614124,49.1823858
"4699",-122.8591879,49.2062234
"4700",-122.8590914,49.2133408
"4701",-122.8593949,49.1253262
"4702",-122.806846,49.1689729
"4703",-122.8597126,49.1745272
"4704",-122.8588723,49.1880069
"4705",-122.8351339,49.1849546
"4706",-122.8565937,49.1199186
"4707",-122.854803,49.1261193
"4708",-122.8758493,49.1464654
"4709",-122.8550331,49.1528876
"4710",-122.8567283,49.1789552
"4711",-122.8564469,49.1932476
"4712",-122.8531604,49.125459
"4713",-122.854335,49.1871222
"4714",-122.8516224,49.1652486
"4715",-122.8478541,49.0292658
"4716",-122.8486344,49.1159076
"4717",-122.8482005,49.181272
"4718",-122.8470747,49.1331878
"4719",-122.848345,49.126286
"4720",-122.846164,49.1097854
"4721",-122.841557,49.2102972
"4722",-122.8424967,49.209596
"4723",-122.8426303,49.1116048
"4724",-122.8427847,49.1335284
"4725",-122.8417416,49.1843015
"4726",-122.8395788,49.1484725
"4727",-122.840412,49.1480039
"4728",-122.839633,49.1895113
"4729",-122.8393277,49.171563
"4730",-122.839926,49.1262111
"4731",-122.8367562,49.2084097
"4732",-122.8369467,49.2095754
"4733",-122.836953,49.2131426
"4734",-122.8378363,49.1737301
"4735",-122.8367759,49.2021503
"4736",-122.83733,49.0663253
"4737",-122.8343611,49.0348201
"4738",-122.7811365,49.1602399
"4739",-122.8337188,49.1624685
"4740",-122.7998875,49.1563569
"4741",-122.8317294,49.1634748
"4742",-122.832055,49.1651486
"4743",-122.8312724,49.1988366
"4744",-122.8286717,49.1860593
"4745",-122.8282826,49.2095588
"4746",-122.8288605,49.126217
"4747",-122.8286382,49.1316133
"4748",-122.8281677,49.160287
"4749",-122.8293439,49.1651372
"4750",-122.8291444,49.1685009
"4751",-122.8258665,49.184001
"4752",-122.8252216,49.2118997
"4753",-122.8261835,49.143027
